,gene,members,origin,r_scores,snps
1681,group2809,198,['chrm'],0.196691331199,156
1682,group281,198,['chrm'],0.204387550068,157
1683,group2811,198,['chrm'],0.127071125352,26
1684,group2812,198,['chrm'],0.181397349937,75
1685,group2813,198,['chrm'],0.142626361825,71
1686,group2814,198,['chrm'],0.149957115563,121
1687,group2815,198,['chrm'],0.130249458995,7
1688,group2816,198,['chrm'],0.232154083032,202
1689,group2817,198,['chrm'],0.180516769363,43
1690,group2818,198,['chrm'],0.211859247779,58
1691,group2819,181,0,0.112051998811,20
1692,group282,198,['chrm'],0.190369751184,103
1693,group2820,198,['chrm'],0.158847825955,178
1694,group2821,198,['chrm'],0.122642520043,126
1695,group2822,198,['chrm'],0.10933540841,47
1696,group2823,198,['chrm'],0.135511489869,69
1697,group2824,197,0,0.0568434395521,54
1698,group2825,198,['chrm'],0.12942233302,63
1699,group2826,198,['chrm'],0.168883114502,44
1700,group2827,198,['chrm'],0.201119386081,46
1701,group2828,198,['chrm'],0.163105670077,67
1702,group2829,198,['chrm'],0.164446269935,20
1703,group283,198,['chrm'],0.151518079234,51
1704,group2830,195,0,0.106480267926,6
1705,group2831,182,0,0.197600377728,43
1706,group284,198,['chrm'],0.171022719441,97
1707,group285,198,['chrm'],0.149992381942,41
1708,group286,198,['chrm'],0.215553826118,82
1709,group2860,192,0,0.140119504665,680
1710,group287,198,['chrm'],0.254667314413,125
1711,group288,198,['chrm'],0.210905167155,69
1712,group289,198,['chrm'],0.21168461637,110
1713,group2898,197,0,0.236921802955,54
1714,group290,198,['chrm'],0.204255300156,36
1715,group291,198,['chrm'],0.134959590466,75
1716,group292,191,0,0.0836616121335,55
1717,group2928,114,0,0.0848643320577,9
1718,group2929,198,[],0.0984943259029,66
1719,group293,198,['chrm'],0.180840106775,44
1720,group2930,198,[],0.147496592489,125
1721,group2931,198,[],0.166422953611,57
1722,group2932,198,[],0.154127553484,102
1723,group2933,198,[],0.191811267925,65
1724,group2934,198,[],0.1829618374,82
1725,group2935,198,[],0.135427474644,37
1726,group2936,198,[],0.181480919023,81
1727,group2937,195,0,0.194196443353,48
1728,group2938,198,[],0.124350757679,54
1729,group2939,198,[],0.143379309957,8
1730,group294,198,['chrm'],0.183153863696,45
1731,group2940,193,0,0.117275267005,36
1732,group2941,193,0,0.152889188824,16
1733,group2942,198,[],0.157987294493,43
1734,group2943,165,0,0.197012469335,36
1735,group2944,198,[],0.172291002302,81
1736,group2945,198,[],0.199844444895,62
1737,group2946,198,[],0.185242077338,57
1738,group2947,198,[],0.204388383429,93
1739,group2948,197,0,0.138001323996,263
1740,group2949,197,0,0.196360223802,182
1741,group295,198,['chrm'],0.159188250332,24
1742,group2950,197,0,0.193388714203,166
1743,group2951,197,0,0.200054653835,166
1744,group2952,197,0,0.159752041355,62
1745,group2953,197,0,0.232373047162,273
1746,group2954,197,0,0.196921272207,98
1747,group2955,197,0,0.149672944169,33
1748,group2956,197,0,0.192814083656,82
1749,group2957,197,0,0.204898888119,109
1750,group2958,193,0,0.215871796695,63
1751,group2959,179,0,0.166850401928,33
1752,group296,198,['chrm'],0.161009997731,63
1753,group2960,179,0,0.140537886193,16
1754,group2961,179,0,0.182841826861,77
1755,group2962,179,0,0.131016863565,45
1756,group2963,178,0,0.157105679472,29
1757,group2964,191,0,0.0667707944811,10
1758,group2965,198,[],0.145925045277,37
1759,group2966,198,[],0.171993521091,55
1760,group2967,182,0,0.143085159298,7
1761,group2968,182,0,0.128629339241,10
1762,group2969,198,[],0.21565087808,72
1763,group297,198,['chrm'],0.14999823012,23
1764,group2970,198,[],0.153330781586,51
1765,group2971,198,[],0.206071064445,84
1766,group2972,198,[],0.220159266662,63
1767,group2973,197,0,0.222859231821,100
1768,group2974,198,[],0.176381283795,45
1769,group2975,198,[],0.182978090299,53
1770,group2976,198,[],0.181846029294,75
1771,group2977,198,[],0.186946831363,64
1772,group2978,198,[],0.207805164704,96
1773,group2979,198,[],0.198343641597,38
1774,group298,198,['chrm'],0.169808018943,16
1775,group2980,198,[],0.193184594209,114
1776,group2982,198,['chrm'],0.180398693276,107
1777,group2983,198,['chrm'],0.122391695048,70
1778,group2984,198,['chrm'],0.219541154209,146
1779,group2985,198,['chrm'],0.210597861031,107
1780,group2986,198,['chrm'],0.145915860923,15
1781,group2987,171,0,0.141538824033,6
1782,group2988,161,0,0.116844071869,13
1783,group2989,198,['chrm'],0.130486664057,14
1784,group299,198,['chrm'],0.176409483591,85
1785,group2990,198,['chrm'],0.145389945706,17
1786,group2991,198,['chrm'],0.0928452738298,5
1787,group2992,198,['chrm'],0.178734653053,31
1788,group2993,198,['chrm'],0.148321445104,24
1789,group2994,197,0,0.223821496014,84
1790,group2995,198,['chrm'],0.137609261447,38
1791,group2996,198,['chrm'],0.217004957281,78
1792,group2997,174,0,0.167558012437,10
1793,group2998,198,['chrm'],0.129088673548,10
1794,group2999,198,['chrm'],0.146987048476,30
1795,group300,198,['chrm'],0.196444524151,66
1796,group3001,197,0,0.193353793676,16
1797,group3002,198,['chrm'],0.268119913272,143
1798,group3003,198,['chrm'],0.250899807551,117
1799,group3004,198,['chrm'],0.236314358626,81
1800,group3005,198,['chrm'],0.228844103552,58
1801,group3006,198,['chrm'],0.219771394265,90
1802,group3007,198,['chrm'],0.175893360256,24
1803,group3008,198,['chrm'],0.23339288478,152
1804,group3009,198,['chrm'],0.159753390882,60
1805,group301,198,['chrm'],0.173815012364,31
1806,group3010,198,['chrm'],0.17623627467,100
1807,group3011,196,0,0.147017615608,44
1808,group3012,198,['chrm'],0.16423518982,25
1809,group3013,197,0,0.218065715049,52
1810,group3014,198,['chrm'],0.100818305019,2
1811,group3015,198,['chrm'],0.241060089775,125
1812,group3016,198,['chrm'],0.157926208596,23
1813,group3017,198,['chrm'],0.206775379385,75
1814,group3018,198,['chrm'],0.217772380323,84
1815,group3019,197,0,0.196226777779,55
1816,group302,196,0,0.18239811967,93
1817,group3020,195,0,0.141715303416,227
1818,group3021,198,['chrm'],0.165783743943,60
1819,group3022,198,['chrm'],0.165003462091,68
1820,group3023,198,['chrm'],0.130857735558,36
1821,group3024,198,['chrm'],0.141413373927,22
1822,group3025,197,0,0.198943648239,64
1823,group3026,198,['chrm'],0.229223970655,168
1824,group3027,198,['chrm'],0.23170642193,150
1825,group3028,198,['chrm'],0.161770103891,22
1826,group303,198,['chrm'],0.166153870866,62
1827,group3030,198,['chrm'],0.228448600642,127
1828,group3031,198,['chrm'],0.235452855098,62
1829,group3032,153,0,0.174483821454,37
1830,group3033,193,0,0.204370440879,42
1831,group3034,198,['chrm'],0.143215671336,37
1832,group3035,183,0,0.225512284795,131
1833,group3036,194,0,0.199277033171,92
1834,group3037,194,0,0.146752054779,50
1835,group3038,194,0,0.0649743161606,38
1836,group3039,194,0,0.182361787133,89
1837,group304,182,0,0.156041158181,50
1838,group3040,198,['chrm'],0.221583551925,225
1839,group3042,198,['chrm'],0.193790719756,48
1840,group3043,177,0,0.167023742495,11
1841,group3044,198,['chrm'],0.153179841206,38
1842,group3045,197,0,0.158984077649,25
1843,group3046,198,['chrm'],0.127241078231,25
1844,group3047,198,['chrm'],0.133717368296,38
1845,group3048,198,['chrm'],0.133817859167,261
1846,group3049,198,['chrm'],0.188490936075,114
1847,group305,182,0,0.233297865599,67
1848,group3050,198,['chrm'],0.103330287055,33
1849,group3051,198,['chrm'],0.160528570938,96
1850,group3052,198,['chrm'],0.0837256921329,46
1851,group3053,197,0,0.13359185164,38
1852,group3054,198,['chrm'],0.171231497689,33
1853,group3055,198,['chrm'],0.129357932728,18
1854,group3056,198,['chrm'],0.142102307944,50
1855,group3057,184,0,0.0856019980005,13
1856,group3059,138,0,0.0743617878954,60
1857,group306,182,0,0.140975522113,74
1858,group3060,198,['chrm'],0.197939475796,88
1859,group3061,198,['chrm'],0.16798978737,31
1860,group3062,195,0,0.180835825173,118
1861,group3063,198,['chrm'],0.147882307777,9
1862,group3064,198,['chrm'],0.173116411307,66
1863,group3065,197,0,0.155262304202,30
1864,group3066,198,['chrm'],0.191850503456,71
1865,group3067,198,['chrm'],0.216685709072,33
1866,group3068,198,['chrm'],0.113398450606,9
1867,group3069,198,['chrm'],0.206049215141,29
1868,group307,182,0,0.134657802917,40
1869,group3070,198,['chrm'],0.164959384951,28
1870,group3071,198,['chrm'],0.182708285137,79
1871,group3072,198,['chrm'],0.208963537052,39
1872,group3073,198,['chrm'],0.167341457605,95
1873,group3074,198,['chrm'],0.191077844719,71
1874,group3075,198,['chrm'],0.212467427486,105
1875,group3076,198,['chrm'],0.171116132992,47
1876,group3077,198,['chrm'],0.218040712035,66
1877,group3078,198,['chrm'],0.147898842591,57
1878,group3079,198,['chrm'],0.191631132894,73
1879,group308,198,['chrm'],0.113544221702,168
1880,group3080,198,['chrm'],0.222231533655,46
1881,group3081,198,['chrm'],0.228363061583,66
1882,group3082,198,['chrm'],0.20135892377,58
1883,group3083,198,['chrm'],0.223283339865,71
1884,group3084,198,['chrm'],0.199646551382,48
1885,group3085,198,['chrm'],0.211429091002,71
1886,group3086,198,['chrm'],0.210180318838,98
1887,group3087,198,['chrm'],0.0925650920909,78
1888,group3088,198,['chrm'],0.180148451569,26
1889,group3089,198,['chrm'],0.19620650263,85
1890,group309,149,0,0.137219105715,32
1891,group3090,198,['chrm'],0.194625480264,27
1892,group3091,198,['chrm'],0.203107904616,39
1893,group3092,198,['chrm'],0.224568287632,37
1894,group3093,198,['chrm'],0.151776247913,13
1895,group3095,181,0,0.17585697247,33
1896,group3096,198,['chrm'],0.173547756412,61
1897,group3097,185,0,0.0928980940683,473
1898,group3098,198,['chrm'],0.105558021318,398
1899,group3099,166,0,0.181012327707,50
1900,group310,192,0,0.167338254193,41
1901,group3100,198,['chrm'],0.172958812353,44
1902,group3101,198,['chrm'],0.17569468563,70
1903,group3102,197,0,0.122523508786,18
1904,group3103,198,['chrm'],0.134710149337,29
1905,group3104,198,['chrm'],0.154970865831,42
1906,group3105,198,['chrm'],0.1941417689,67
1907,group3106,197,0,0.166162762664,55
1908,group3107,198,['chrm'],0.203149430797,107
1909,group3108,198,['chrm'],0.174873979987,80
1910,group3109,198,['chrm'],0.100603500815,18
1911,group311,198,['chrm'],0.1974607702,70
1912,group3110,198,['chrm'],0.198288298325,167
1913,group3111,198,['chrm'],0.157272802297,28
1914,group3112,198,['chrm'],0.103531566476,37
1915,group3113,198,['chrm'],0.14564650457,30
1916,group3114,198,['chrm'],0.0944145046007,125
1917,group3115,198,['chrm'],0.0948941044556,138
1918,group3116,198,['chrm'],0.22176245688,68
1919,group3117,198,['chrm'],0.166040133877,15
1920,group3118,196,0,0.154119977419,66
1921,group3119,198,['chrm'],0.175382200171,107
1922,group312,198,['chrm'],0.166950322338,59
1923,group3120,182,0,0.0810917376028,79
1924,group3121,198,['chrm'],0.166209257035,48
1925,group3122,198,['chrm'],0.189195007365,94
1926,group3123,198,['chrm'],0.161653861796,90
1927,group3124,198,['chrm'],0.145351014646,13
1928,group3125,198,['chrm'],0.183413633331,46
1929,group3126,198,['chrm'],0.185205877808,52
1930,group3127,198,['chrm'],0.186950358183,30
1931,group3128,198,['chrm'],0.204121654108,115
1932,group3129,198,['chrm'],0.256541013723,145
1933,group313,198,['chrm'],0.167091217783,15
1934,group3130,198,['chrm'],0.177835793263,98
1935,group3131,198,['chrm'],0.15810627018,105
1936,group3132,198,['chrm'],0.144140864576,37
1937,group3133,198,['chrm'],0.164877002631,53
1938,group3134,198,['chrm'],0.14296673636,37
1939,group3135,198,['chrm'],0.195290514882,221
1940,group3136,198,['chrm'],0.113321360773,67
1941,group3137,198,['chrm'],0.136370344245,40
1942,group3138,198,['chrm'],0.169584017365,62
1943,group3139,198,['chrm'],0.164648874913,34
1944,group314,198,['chrm'],0.157532887832,34
1945,group3140,198,['chrm'],0.151122476432,84
1946,group3141,198,['chrm'],0.129378486967,118
1947,group3142,198,['chrm'],0.100027482904,84
1948,group3143,198,['chrm'],0.137742102678,54
1949,group3144,198,['chrm'],0.142293029911,13
1950,group3145,198,['chrm'],0.150721647319,62
1951,group3146,198,['chrm'],0.104787235398,94
1952,group3147,196,0,0.199292811173,87
1953,group3148,198,['chrm'],0.171583411085,72
1954,group3149,198,['chrm'],0.20306841385,53
1955,group315,198,['chrm'],0.23075009072,132
1956,group3150,198,['chrm'],0.258273203788,72
1957,group3151,198,['chrm'],0.155389188969,17
1958,group316,198,['chrm'],0.169672016722,25
1959,group317,198,['chrm'],0.158786253516,32
1960,group318,198,['chrm'],0.188106736079,42
1961,group319,198,['chrm'],0.165874680343,45
1962,group3190,198,['chrm'],0.125638890578,40
1963,group3191,198,['chrm'],0.222616754579,63
1964,group3192,198,['chrm'],0.123268039835,7
1965,group3193,198,['chrm'],0.197178218127,79
1966,group3194,197,0,0.139457061159,200
1967,group3195,198,['chrm'],0.145563813291,23
1968,group3196,198,['chrm'],0.132629763979,34
1969,group3197,198,['chrm'],0.138557450388,52
1970,group3198,198,['chrm'],0.105255624585,29
1971,group3199,198,['chrm'],0.180912379048,56
1972,group320,198,['chrm'],0.140591686788,45
1973,group3200,198,['chrm'],0.174248987432,62
1974,group3201,198,['chrm'],0.19687089615,51
1975,group3202,198,['chrm'],0.158375845857,33
1976,group3203,198,['chrm'],0.184715606312,82
1977,group3204,195,0,0.146392119316,26
1978,group3205,198,['chrm'],0.162007538593,67
1979,group3206,198,['chrm'],0.151417101759,83
1980,group3207,198,['chrm'],0.155717334826,48
1981,group3208,198,['chrm'],0.155149338221,46
1982,group3209,198,['chrm'],0.116732927238,24
1983,group321,198,['chrm'],0.143453517518,14
1984,group3210,198,['chrm'],0.204108834316,95
1985,group3211,198,['chrm'],0.203886524211,44
1986,group3212,198,['chrm'],0.0732521734216,7
1987,group3213,198,['chrm'],0.149102783361,42
1988,group3214,193,0,0.135296506877,73
1989,group3215,198,['chrm'],0.187944199609,84
1990,group3216,198,['chrm'],0.229834673473,105
1991,group3217,198,['chrm'],0.178887338089,63
1992,group3218,198,['chrm'],0.167849026209,17
1993,group3219,198,['chrm'],0.272259342516,96
1994,group322,198,['chrm'],0.120586196643,32
1995,group3220,198,['chrm'],0.132680239636,68
1996,group3221,198,['chrm'],0.146566785106,23
1997,group3222,198,['chrm'],0.0806807052198,3
1998,group3223,198,['chrm'],0.150054264431,63
1999,group3224,198,['chrm'],0.182530690924,43
2000,group3225,198,['chrm'],0.218928370414,65
2001,group3226,198,['chrm'],0.146344013492,8
2002,group3227,198,['chrm'],0.180661775511,84
2003,group3228,198,['chrm'],0.219393595236,85
2004,group3229,197,0,0.193349073792,88
2005,group323,198,['chrm'],0.126745353656,24
2006,group3230,198,['chrm'],0.163846682262,28
2007,group3231,198,['chrm'],0.20642750877,70
2008,group3232,198,['chrm'],0.179866554055,123
2009,group3233,198,['chrm'],0.165123768746,52
2010,group3234,198,['chrm'],0.133921523669,33
2011,group3235,198,['chrm'],0.21438829546,66
2012,group3236,198,['chrm'],0.171125874727,87
2013,group3237,197,0,0.160811761835,41
2014,group3238,198,['chrm'],0.108310597812,48
2015,group3239,198,0,0.165964590945,36
2016,group324,198,['chrm'],0.122418716712,167
2017,group3240,198,['chrm'],0.167583024601,68
2018,group3241,198,['chrm'],0.165861775148,186
2019,group3242,198,['chrm'],0.155925485889,71
2020,group3243,198,['chrm'],0.236883270757,104
2021,group3244,197,0,0.0649300388789,95
2022,group3245,198,['chrm'],0.155595769459,63
2023,group3246,198,['chrm'],0.145972289784,94
2024,group3247,197,0,0.104614405007,162
2025,group3248,198,['chrm'],0.180648009834,55
2026,group3249,198,['chrm'],0.212087369093,60
2027,group325,197,0,0.190344069785,23
2028,group3250,198,['chrm'],0.166646163288,20
2029,group3251,198,['chrm'],0.2046096461,68
2030,group3252,198,['chrm'],0.195968784525,76
2031,group3253,198,['chrm'],0.165195181835,31
2032,group3254,198,['chrm'],0.162757791222,36
2033,group3255,198,['chrm'],0.139071418258,12
2034,group3256,198,['chrm'],0.117129876895,29
2035,group3257,198,['chrm'],0.118668989247,6
2036,group3258,198,['chrm'],0.17128827479,21
2037,group3259,198,['chrm'],0.111933867227,19
2038,group326,197,0,0.130730421156,107
2039,group3260,198,['chrm'],0.125167944439,10
2040,group3261,170,0,0.129844768583,30
2041,group3262,198,['chrm'],0.152365930604,38
2042,group3263,198,['chrm'],0.194129244459,64
2043,group3264,198,['chrm'],0.177059538451,48
2044,group3265,198,['chrm'],0.0998521738104,62
2045,group3266,198,['chrm'],0.0425004761469,26
2046,group3267,198,['chrm'],0.172450687947,25
2047,group3268,198,['chrm'],0.132410579959,13
2048,group3269,198,['chrm'],0.179842157149,24
2049,group327,198,['chrm'],0.214641983344,119
2050,group3271,129,0,0.10933340495,36
2051,group3272,198,['chrm'],0.236878275706,189
2052,group3273,184,0,0.205319417797,51
2053,group3274,197,0,0.183499658865,29
2054,group3275,197,0,0.143184323115,17
2055,group3276,149,0,0.155248002396,43
2056,group3277,149,0,0.114900813878,14
2057,group3278,149,0,0.12560187452,23
2058,group3279,194,0,0.214164947973,58
2059,group328,198,['chrm'],0.195148440474,190
2060,group3280,194,0,0.182472143513,23
2061,group3285,198,['chrm'],0.231140100845,41
2062,group3286,198,['chrm'],0.234478776958,25
2063,group3287,162,0,0.212637151976,53
2064,group3288,187,0,0.262329006656,52
2065,group3289,183,0,0.226016706995,62
2066,group329,198,['chrm'],0.0930975575926,34
2067,group3290,187,0,0.246870131283,82
2068,group3294,129,0,0.138048706883,169
2069,group3296,198,['chrm'],0.171096809346,61
2070,group3297,198,"['Rh01', 'Rh04']",0.16285806744,39
2071,group3298,198,"['Rh01', 'Rh04']",0.136482433119,10
2072,group330,198,['chrm'],0.214778337261,157
2073,group3300,191,0,0.246287746344,88
2074,group3301,198,['chrm'],0.253014432314,66
2075,group3302,198,['chrm'],0.253205855667,42
2076,group3303,198,['chrm'],0.218360853733,37
2077,group3304,185,0,0.212962587756,38
2078,group3305,112,0,0.237176906629,42
2079,group3306,112,0,0.1632318374,11
2080,group3307,111,0,0.201118239092,42
2081,group3308,120,0,0.245564089041,23
2082,group3309,110,0,0.184686332121,17
2083,group331,198,['chrm'],0.171406344809,41
2084,group3310,121,0,0.168732226348,8
2085,group332,198,['chrm'],0.145268272377,55
2086,group3321,198,['chrm'],0.158189901859,89
2087,group3322,198,['chrm'],0.162317938945,165
2088,group3323,196,0,0.142298345866,25
2089,group3324,198,['chrm'],0.118571300089,47
2090,group3325,198,['chrm'],0.137784482454,88
2091,group3326,198,['chrm'],0.122108055561,144
2092,group3327,198,['chrm'],0.136397556431,86
2093,group3328,198,['chrm'],0.129676102333,83
2094,group3329,198,['chrm'],0.160450245219,40
2095,group333,198,['chrm'],0.18244049296,27
2096,group3330,198,['chrm'],0.189965986926,86
2097,group3331,198,['chrm'],0.156446266789,18
